/usr/lib/jvm/java-8-openjdk-amd64/bin/java -Dvisualvm.id=19660600624283 -javaagent:/home/szkster/Programs/idea-IC-181.4203.550/lib/idea_rt.jar=33441:/home/szkster/Programs/idea-IC-181.4203.550/bin -Dfile.encoding=UTF-8 -classpath /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/charsets.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/icedtea-sound.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/jaccess.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/java-atk-wrapper.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/nashorn.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunec.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jce.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jfxswt.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jsse.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/management-agent.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/resources.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar:/home/szkster/IdeaProjects/SeDiTo/gui/target/scala-2.12/test-classes:/home/szkster/IdeaProjects/SeDiTo/gui/target/scala-2.12/classes:/home/szkster/.ivy2/cache/org.fxmisc.wellbehaved/wellbehavedfx/jars/wellbehavedfx-0.3.3.jar:/home/szkster/.sbt/boot/scala-2.12.6/lib/scala-reflect.jar:/home/szkster/.sbt/boot/scala-2.12.6/lib/scala-library.jar:/home/szkster/.ivy2/cache/org.scala-lang.modules/scala-java8-compat_2.12/jars/scala-java8-compat_2.12-0.9.0.jar:/home/szkster/.ivy2/cache/org.apache.commons/commons-text/jars/commons-text-1.3.jar:/home/szkster/.ivy2/cache/org.apache.commons/commons-lang3/jars/commons-lang3-3.7.jar:/home/szkster/.ivy2/cache/xpp3/xpp3_min/jars/xpp3_min-1.1.4c.jar:/home/szkster/.ivy2/cache/xmlpull/xmlpull/jars/xmlpull-1.1.3.1.jar:/home/szkster/.ivy2/cache/org.swinglabs/swingx/jars/swingx-1.6.1.jar:/home/szkster/.ivy2/cache/org.swinglabs/swing-worker/jars/swing-worker-1.1.jar:/home/szkster/.ivy2/cache/com.thoughtworks.xstream/xstream/jars/xstream-1.4.8.jar:/home/szkster/.ivy2/cache/com.jhlabs/filters/jars/filters-2.0.235.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-scala_2.12/jars/smile-scala_2.12-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-plot/jars/smile-plot-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-nlp/jars/smile-nlp-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-math/jars/smile-math-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-interpolation/jars/smile-interpolation-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-graph/jars/smile-graph-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-data/jars/smile-data-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-core/jars/smile-core-1.5.1.jar:/home/szkster/IdeaProjects/SeDiTo/aligner/target/scala-2.12/test-classes:/home/szkster/IdeaProjects/SeDiTo/aligner/target/scala-2.12/classes:/home/szkster/IdeaProjects/SeDiTo/common/target/scala-2.12/test-classes:/home/szkster/IdeaProjects/SeDiTo/common/target/scala-2.12/classes:/home/szkster/.ivy2/cache/org.typelevel/machinist_2.12/jars/machinist_2.12-0.6.2.jar:/home/szkster/.ivy2/cache/org.typelevel/cats-macros_2.12/jars/cats-macros_2.12-1.0.1.jar:/home/szkster/.ivy2/cache/org.typelevel/cats-kernel_2.12/jars/cats-kernel_2.12-1.0.1.jar:/home/szkster/.ivy2/cache/org.typelevel/cats-core_2.12/jars/cats-core_2.12-1.0.1.jar:/home/szkster/.ivy2/cache/org.fxmisc.flowless/flowless/jars/flowless-0.6.jar:/home/szkster/.ivy2/cache/org.reactfx/reactfx/jars/reactfx-2.0-M5.jar:/home/szkster/.ivy2/cache/ch.qos.logback/logback-classic/jars/logback-classic-1.2.3.jar:/home/szkster/.ivy2/cache/ch.qos.logback/logback-core/jars/logback-core-1.2.3.jar:/home/szkster/.ivy2/cache/com.beachape/enumeratum-macros_2.12/jars/enumeratum-macros_2.12-1.5.9.jar:/home/szkster/.ivy2/cache/com.beachape/enumeratum_2.12/jars/enumeratum_2.12-1.5.12.jar:/home/szkster/.ivy2/cache/io.spray/spray-json_2.12/bundles/spray-json_2.12-1.3.4.jar:/home/szkster/.ivy2/cache/org.bitbucket.cowwoc/diff-match-patch/jars/diff-match-patch-1.1.jar:/home/szkster/.ivy2/cache/org.log4s/log4s_2.12/jars/log4s_2.12-1.4.0.jar:/home/szkster/.ivy2/cache/org.scala-lang.modules/scala-parser-combinators_2.12/bundles/scala-parser-combinators_2.12-1.0.4.jar:/home/szkster/.ivy2/cache/org.scala-lang.modules/scala-xml_2.12/bundles/scala-xml_2.12-1.0.5.jar:/home/szkster/.ivy2/cache/org.scalactic/scalactic_2.12/bundles/scalactic_2.12-3.0.4.jar:/home/szkster/.ivy2/cache/org.scalatest/scalatest_2.12/bundles/scalatest_2.12-3.0.4.jar:/home/szkster/.ivy2/cache/org.slf4j/slf4j-api/jars/slf4j-api-1.7.25.jar:/home/szkster/.ivy2/cache/info.debatty/java-string-similarity/jars/java-string-similarity-1.1.0.jar:/home/szkster/.ivy2/cache/net.jcip/jcip-annotations/jars/jcip-annotations-1.0.jar:/home/szkster/.ivy2/cache/org.fxmisc.richtext/richtextfx/jars/richtextfx-0.9.1.jar:/home/szkster/.ivy2/cache/org.fxmisc.undo/undofx/jars/undofx-2.1.0.jar com.kristofszilagyi.sedito.gui.WholeAlgorithmMeasurer
13:39:38.796 [main] INFO  c.k.s.gui.WholeAlgorithmMeasurer - Start
13:41:30.095 [main] INFO  c.k.s.gui.WholeAlgorithmMeasurer - Training results: f1: 0.99579, tp: 34378, fp: 118, fn: 173, selPos: 34496, expectedPos: 34551, total mispred: 291
easy_h3                           : f1: 1.00000, tp:   50, fp:  0, fn:  0, selPos:   50, expectedPos:   50, total mispred:  0
easy_h4                           : f1: 1.00000, tp:   72, fp:  0, fn:  0, selPos:   72, expectedPos:   72, total mispred:  0
easy_h5                           : f1: 1.00000, tp:   65, fp:  0, fn:  0, selPos:   65, expectedPos:   65, total mispred:  0
everything_commented              : f1: 1.00000, tp:  198, fp:  0, fn:  0, selPos:  198, expectedPos:  198, total mispred:  0
extractor_cpp2                    : f1: 1.00000, tp:  954, fp:  0, fn:  0, selPos:  954, expectedPos:  954, total mispred:  0
feature_extractor_cpp             : f1: 1.00000, tp:  116, fp:  0, fn:  0, selPos:  116, expectedPos:  116, total mispred:  0
grid_master_py2                   : f1: 1.00000, tp:  847, fp:  0, fn:  0, selPos:  847, expectedPos:  847, total mispred:  0
grid_py3                          : f1: 1.00000, tp:  676, fp:  0, fn:  0, selPos:  676, expectedPos:  676, total mispred:  0
header_mod                        : f1: 1.00000, tp:  293, fp:  0, fn:  0, selPos:  293, expectedPos:  293, total mispred:  0
ignore_file                       : f1: 1.00000, tp:   68, fp:  0, fn:  0, selPos:   68, expectedPos:   68, total mispred:  0
ignore_file2                      : f1: 1.00000, tp:   75, fp:  0, fn:  0, selPos:   75, expectedPos:   75, total mispred:  0
ignore_file3                      : f1: 1.00000, tp:   96, fp:  0, fn:  0, selPos:   96, expectedPos:   96, total mispred:  0
include_change                    : f1: 1.00000, tp: 1592, fp:  0, fn:  0, selPos: 1592, expectedPos: 1592, total mispred:  0
empty_lines                       : f1: NaN, tp:    0, fp:  0, fn:  0, selPos:    0, expectedPos:    0, total mispred:  0
13:41:30.119 [main] INFO  c.k.s.gui.WholeAlgorithmMeasurer - Test:
textblocklinked1to1_cpp           : f1: 0.85938, tp:  110, fp: 10, fn: 26, selPos:  120, expectedPos:  136, total mispred: 36
this_needs_rename_info_to_work    : f1: 0.90857, tp:  318, fp: 20, fn: 44, selPos:  338, expectedPos:  362, total mispred: 64
test_model_py2                    : f1: 0.93461, tp:  536, fp: 41, fn: 34, selPos:  577, expectedPos:  570, total mispred: 75
space_problems                    : f1: 0.93913, tp:   54, fp:  3, fn:  4, selPos:   57, expectedPos:   58, total mispred:  7
sided_feature_cpp                 : f1: 0.95161, tp:   59, fp:  3, fn:  3, selPos:   62, expectedPos:   62, total mispred:  6
nonlearningalignertestcpp         : f1: 0.95519, tp:  437, fp: 19, fn: 22, selPos:  456, expectedPos:  459, total mispred: 41
really_changed                    : f1: 0.96232, tp:  498, fp: 27, fn: 12, selPos:  525, expectedPos:  510, total mispred: 39
very_wrong                        : f1: 0.96698, tp:  205, fp:  0, fn: 14, selPos:  205, expectedPos:  219, total mispred: 14
very_wrong2                       : f1: 0.96782, tp:  767, fp: 26, fn: 25, selPos:  793, expectedPos:  792, total mispred: 51
trivial                           : f1: 0.97172, tp:  189, fp:  4, fn:  7, selPos:  193, expectedPos:  196, total mispred: 11
mlpipeline_cpp5                   : f1: 0.98117, tp: 1667, fp:  4, fn: 60, selPos: 1671, expectedPos: 1727, total mispred: 64
test_model_py4                    : f1: 0.98299, tp:  780, fp:  8, fn: 19, selPos:  788, expectedPos:  799, total mispred: 27
test_model_py                     : f1: 0.98318, tp:  380, fp: 10, fn:  3, selPos:  390, expectedPos:  383, total mispred: 13
mlpipeline_cpp2                   : f1: 0.98578, tp: 1490, fp:  6, fn: 37, selPos: 1496, expectedPos: 1527, total mispred: 43
mlpipeline_cpp                    : f1: 0.98752, tp: 1345, fp:  5, fn: 29, selPos: 1350, expectedPos: 1374, total mispred: 34
similar_problems                  : f1: 0.98814, tp:  375, fp:  9, fn:  0, selPos:  384, expectedPos:  375, total mispred:  9
mlpipeline_cpp3                   : f1: 0.99081, tp: 1617, fp:  3, fn: 27, selPos: 1620, expectedPos: 1644, total mispred: 30
real_life_function_extraction     : f1: 0.99242, tp:  589, fp:  7, fn:  2, selPos:  596, expectedPos:  591, total mispred:  9
mlpipeline_cpp4                   : f1: 0.99265, tp: 1620, fp:  0, fn: 24, selPos: 1620, expectedPos: 1644, total mispred: 24
lots_of_pairings                  : f1: 0.99338, tp:   75, fp:  1, fn:  0, selPos:   76, expectedPos:   75, total mispred:  1
mlpipeline_cpp7                   : f1: 0.99459, tp: 1380, fp:  6, fn:  9, selPos: 1386, expectedPos: 1389, total mispred: 15
lev_dist_cpp                      : f1: 0.99614, tp:  129, fp:  0, fn:  1, selPos:  129, expectedPos:  130, total mispred:  1
perfecto                          : f1: 0.99704, tp:  843, fp:  0, fn:  5, selPos:  843, expectedPos:  848, total mispred:  5
mlpipeline_h2                     : f1: 0.99748, tp:  593, fp:  3, fn:  0, selPos:  596, expectedPos:  593, total mispred:  3
include_problem                   : f1: 0.99756, tp:  612, fp:  0, fn:  3, selPos:  612, expectedPos:  615, total mispred:  3
sensidiff_txt                     : f1: 0.99835, tp: 1213, fp:  0, fn:  4, selPos: 1213, expectedPos: 1217, total mispred:  4
one_line2                         : f1: 0.99872, tp:  391, fp:  0, fn:  1, selPos:  391, expectedPos:  392, total mispred:  1
mlsample                          : f1: 0.99881, tp:  421, fp:  0, fn:  1, selPos:  421, expectedPos:  422, total mispred:  1
learning_curve_py                 : f1: 0.99895, tp:  477, fp:  0, fn:  1, selPos:  477, expectedPos:  478, total mispred:  1
mlpipeline_cpp6                   : f1: 0.99914, tp: 1733, fp:  1, fn:  2, selPos: 1734, expectedPos: 1735, total mispred:  3
minor_changes                     : f1: 0.99937, tp: 1589, fp:  2, fn:  0, selPos: 1591, expectedPos: 1589, total mispred:  2
lib_svm_hack                      : f1: 0.99981, tp: 2635, fp:  0, fn:  1, selPos: 2635, expectedPos: 2636, total mispred:  1
indent_fixes                      : f1: 1.00000, tp: 2659, fp:  0, fn:  0, selPos: 2659, expectedPos: 2659, total mispred:  0
insert                            : f1: 1.00000, tp:   66, fp:  0, fn:  0, selPos:   66, expectedPos:   66, total mispred:  0
insertion                         : f1: 1.00000, tp: 1443, fp:  0, fn:  0, selPos: 1443, expectedPos: 1443, total mispred:  0
insertions                        : f1: 1.00000, tp:  458, fp:  0, fn:  0, selPos:  458, expectedPos:  458, total mispred:  0
line_deleted                      : f1: 1.00000, tp:  543, fp:  0, fn:  0, selPos:  543, expectedPos:  543, total mispred:  0
line_pair_h                       : f1: 1.00000, tp:   84, fp:  0, fn:  0, selPos:   84, expectedPos:   84, total mispred:  0
lot_of_empty_lines                : f1: 1.00000, tp: 1049, fp:  0, fn:  0, selPos: 1049, expectedPos: 1049, total mispred:  0
minor_changes2                    : f1: 1.00000, tp:  130, fp:  0, fn:  0, selPos:  130, expectedPos:  130, total mispred:  0
mix_imports                       : f1: 1.00000, tp:  154, fp:  0, fn:  0, selPos:  154, expectedPos:  154, total mispred:  0
mlpipeline_h                      : f1: 1.00000, tp:  365, fp:  0, fn:  0, selPos:  365, expectedPos:  365, total mispred:  0
move_block                        : f1: 1.00000, tp: 2112, fp:  0, fn:  0, selPos: 2112, expectedPos: 2112, total mispred:  0
move_within_line                  : f1: 1.00000, tp:    4, fp:  0, fn:  0, selPos:    4, expectedPos:    4, total mispred:  0
one_line                          : f1: 1.00000, tp:  572, fp:  0, fn:  0, selPos:  572, expectedPos:  572, total mispred:  0
pro_file                          : f1: 1.00000, tp: 1012, fp:  0, fn:  0, selPos: 1012, expectedPos: 1012, total mispred:  0
pro_file10                        : f1: 1.00000, tp:  962, fp:  0, fn:  0, selPos:  962, expectedPos:  962, total mispred:  0
